# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR fffff6c2019ed228
# CUDA_DEVICE 0 Tesla C2070
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,gridSizeZ,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,branch,l1_local_load_miss,l1_local_store_hit,divergent_branch,l1_local_store_miss,l1_global_load_hit,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,l2 read requests,l2 read texture requests,l2 write requests,l2 read misses,l2 write misses,tex cache requests,tex cache misses,dram reads,dram writes
128533c81ce2f200,main_58_gpu,5123.49,6,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149632,37408,122249,6435,585,0,173144,0,0,0,0,374241,2375494,148403,1556100,0,149496,4672,149504,0,139452181,2925284,8340292,0,5236226,8859273,4410679,0,0,12833032,5417426
128533c81d3189e0,memcpyHtoD,1.696,5064,,,,,,,,,,,0,0,8,0
128533c81d3304a0,main_70_gpu,5462.27,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136522,18166,586,0,195024,0,0,2920,0,518326,2665303,162848,1871872,0,149752,4672,149504,0,143589832,3127084,9066404,0,5244418,8854936,4825945,0,0,12834980,5935143
128533c81d866ae0,main_74_gpu_red,20.448,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86762,11413,2056,0,1,2096,1,0,0,2872,2
128533c81d86c960,memcpyDtoHasync,2.272,5558,,,,,,,,,,,0,0,8,0
128533c81d8b6d80,main_58_gpu,5097.73,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149120,37280,122265,6435,585,0,173456,0,0,0,0,374114,2379110,149149,1554948,0,149242,4680,149760,0,139527683,2919786,8343380,0,5236226,8859405,4408261,0,0,12828239,5412603
128533c81dd9a040,memcpyHtoD,1.696,5038,,,,,,,,,,,0,0,8,0
128533c81ddb1c60,main_70_gpu,5461.86,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191880,38025,136522,18166,586,0,195390,0,0,2920,0,517040,2666380,161133,1871440,0,149680,4672,149504,0,143380878,3130738,9048292,0,5244418,8852048,4820670,0,0,12846348,5930066
128533c81e2e8140,main_74_gpu_red,20.448,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,86497,11489,2056,0,1,2096,1,0,0,2872,2
128533c81e2edfa0,memcpyDtoHasync,2.272,5555,,,,,,,,,,,0,0,8,0
128533c81e337d00,main_58_gpu,5102.02,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149504,37376,122233,6435,585,0,172848,0,0,0,0,374499,2384789,149037,1556100,0,149416,4680,149760,0,139643505,2929348,8339864,0,5236226,8860414,4407085,0,0,12826763,5408266
128533c81e81c160,memcpyHtoD,1.696,5042,,,,,,,,,,,0,0,8,0
128533c81e833ba0,main_70_gpu,5463.23,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191640,37977,136040,18104,584,0,195708,0,0,2925,0,520688,2665978,162303,1872304,0,149752,4672,149504,0,143450990,3133384,9048776,0,5244418,8854047,4822476,0,0,12834492,5929636
128533c81ed6a580,main_74_gpu_red,20.48,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,87240,11503,2056,0,1,2096,1,0,0,2872,2
128533c81ed70400,memcpyDtoHasync,2.272,5528,,,,,,,,,,,0,0,8,0
128533c81edb3d80,main_58_gpu,5108.45,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,150016,37504,122249,6435,585,0,172848,0,0,0,0,373522,2384675,148968,1556100,0,149480,4680,149760,0,139753497,2927980,8344564,0,5236226,8859817,4409652,0,0,12843064,5417513
128533c81f2999c0,memcpyHtoD,1.696,5048,,,,,,,,,,,0,0,8,0
128533c81f2b1440,main_70_gpu,5461.82,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136289,18135,585,0,195390,0,0,2930,0,521255,2667588,162060,1871872,0,149728,4672,149504,0,143261615,3135012,9053780,0,5244418,8856661,4822962,0,0,12830495,5931509
128533c81f7e7920,main_74_gpu_red,20.448,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87395,11463,2056,0,1,2096,1,0,0,2872,2
128533c81f7ed780,memcpyDtoHasync,2.272,5529,,,,,,,,,,,0,0,8,0
128533c81f830220,main_58_gpu,5107.71,6,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149888,37472,122249,6435,585,0,173144,0,0,0,0,374115,2380872,149455,1553056,0,149120,4672,149504,0,139766819,2924634,8348584,0,5236226,8864777,4406038,0,0,12820910,5407887
128533c81fd15ca0,memcpyHtoD,1.696,5048,,,,,,,,,,,0,0,8,0
128533c81fd2d720,main_70_gpu,5460.61,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191552,37960,136289,18135,585,0,195024,0,0,2925,0,519400,2665569,161957,1874646,0,149961,4672,149504,0,143430899,3127926,9055604,0,5244418,8852366,4819582,0,0,12837314,5925200
128533c8202636c0,main_74_gpu_red,20.416,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87491,11437,2056,0,1,2096,1,0,0,2872,2
128533c820269520,memcpyDtoHasync,2.272,5531,,,,,,,,,,,0,0,8,0
128533c8202ad780,main_58_gpu,5107.39,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149760,37440,122024,6424,584,0,173144,0,0,0,0,373816,2383579,148982,1555716,0,149400,4680,149760,0,139602599,2923952,8342944,0,5236226,8859974,4409086,0,0,12825680,5411774
128533c8207937e0,memcpyHtoD,1.696,5050,,,,,,,,,,,0,0,8,0
128533c8207ab7c0,main_70_gpu,5461.54,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191312,37912,136305,18135,585,0,195374,0,0,2925,0,521242,2663013,163887,1874646,0,149905,4680,149760,0,143630300,3126458,9038624,0,5244418,8852446,4821307,0,0,12835302,5929975
128533c820ce1b00,main_74_gpu_red,20.448,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86856,11447,2056,0,1,2096,1,0,0,2872,2
128533c820ce7980,memcpyDtoHasync,2.24,5542,,,,,,,,,,,0,0,8,0
128533c820d2dfe0,main_58_gpu,5106.66,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149568,37392,122233,6435,585,0,172864,0,0,0,0,373648,2378574,148905,1553056,0,149120,4672,149504,0,139470313,2925906,8342648,0,5236226,8861934,4408189,0,0,12825465,5410745
128533c821213680,memcpyHtoD,1.696,5047,,,,,,,,,,,0,0,8,0
128533c82122b0e0,main_70_gpu,5465.5,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136056,18104,584,0,195374,0,0,2920,0,519326,2666906,162610,1871872,0,149712,4680,149760,0,143548643,3134690,9043060,0,5244418,8852398,4823422,0,0,12834862,5934070
128533c8217623a0,main_74_gpu_red,20.64,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3215,514,3056,0,1,8,256,0,88216,11513,2056,0,1,2092,1,0,0,2872,2
128533c8217682c0,memcpyDtoHasync,2.56,5540,,,,,,,,,,,0,0,8,0
128533c8217ace60,main_58_gpu,5101.63,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149504,37376,122249,6435,585,0,172832,0,0,0,0,374821,2382309,148649,1558376,0,149696,4672,149504,0,139448842,2925536,8345984,0,5236226,8863046,4405630,0,0,12821719,5404862
128533c821c91f80,memcpyHtoD,1.664,5046,,,,,,,,,,,0,0,8,0
128533c821caa300,main_70_gpu,5462.59,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191552,37960,136273,18135,585,0,195342,0,0,2920,0,518507,2663730,161856,1874646,0,149929,4672,149504,0,143429828,3135584,9046464,0,5244418,8853887,4822862,0,0,12837956,5931860
128533c8221e0ac0,main_74_gpu_red,20.448,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86856,11508,2056,0,1,2092,1,0,0,2872,2
128533c8221e6940,memcpyDtoHasync,2.272,5511,,,,,,,,,,,0,0,8,0
128533c8222259e0,main_58_gpu,5107.65,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149632,37408,121847,6413,583,0,172848,0,0,0,0,374070,2381230,149411,1555716,0,149416,4672,149504,0,139803578,2920904,8345156,0,5236226,8862593,4412104,0,0,12831410,5418677
128533c82270bb60,memcpyHtoD,1.664,5048,,,,,,,,,,,0,0,8,0
128533c822723b20,main_70_gpu,5462.85,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191720,37993,136056,18104,584,0,195024,0,0,2925,0,519944,2663261,162217,1871872,0,149712,4680,149760,0,143450879,3126868,9068752,0,5244418,8854834,4823956,0,0,12833075,5933461
128533c822c5a380,main_74_gpu_red,20.736,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3203,514,3056,0,1,8,256,0,86794,11491,2056,0,1,2096,1,0,0,2872,2
128533c822c60320,memcpyDtoHasync,2.24,5536,,,,,,,,,,,0,0,8,0
128533c822ca4d20,main_58_gpu,5106.4,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149760,37440,122265,6435,585,0,173160,0,0,0,0,373308,2378299,148762,1553440,0,149176,4688,150016,0,139461472,2927918,8341452,0,5236226,8865946,4413134,0,0,12844556,5428838
128533c82318a1e0,memcpyHtoD,1.664,5046,,,,,,,,,,,0,0,8,0
128533c8231a37e0,main_70_gpu,5463.68,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191880,38025,136072,18104,584,0,195040,0,0,2925,0,519801,2663519,161482,1874646,0,149969,4680,149760,0,143394076,3129704,9056104,0,5244418,8853629,4824618,0,0,12836429,5932468
128533c8236da380,main_74_gpu_red,20.736,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87139,11417,2056,0,1,2096,1,0,0,2872,2
128533c8236e0300,memcpyDtoHasync,2.272,5518,,,,,,,,,,,0,0,8,0
128533c8237200c0,main_58_gpu,5129.22,6,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149760,37440,122249,6435,585,0,173144,0,0,0,0,374438,2385939,148783,1555716,0,149416,4688,150016,0,139614034,2923838,8344336,0,5236226,8865332,4406011,0,0,12822759,5408661
128533c823c0af60,memcpyHtoD,1.696,5069,,,,,,,,,,,0,0,8,0
128533c823c22860,main_70_gpu,5456.77,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136289,18135,585,0,195358,0,0,2925,0,520565,2665942,161786,1871872,0,149736,4680,149760,0,143621268,3130778,9062440,0,5244418,8853935,4822148,0,0,12836341,5932070
128533c824157920,main_74_gpu_red,20.48,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87890,11439,2056,0,1,2096,1,0,0,2872,2
128533c82415d7c0,memcpyDtoHasync,2.272,5532,,,,,,,,,,,0,0,8,0
128533c8241a39e0,main_58_gpu,5113.18,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149568,37392,122040,6424,584,0,172848,0,0,0,0,373651,2376283,148799,1555332,0,149336,4688,150016,0,139517633,2927600,8355424,0,5236226,8861611,4410397,0,0,12821325,5414717
128533c82468aac0,memcpyHtoD,1.664,5051,,,,,,,,,,,0,0,8,0
128533c8246a2740,main_70_gpu,5465.22,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136040,18104,584,0,195374,0,0,2920,0,519436,2664587,160648,1871872,0,149720,4680,149760,0,143523201,3131454,9055200,0,5244418,8855097,4822715,0,0,12832177,5927626
128533c824bd98e0,main_74_gpu_red,20.576,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3212,514,3056,0,1,8,256,0,86401,11539,2056,0,1,2096,1,0,0,2872,2
128533c824bdf7c0,memcpyDtoHasync,2.272,5514,,,,,,,,,,,0,0,8,0
128533c824c1e9a0,main_58_gpu,5104.45,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149760,37440,122249,6435,585,0,172848,0,0,0,0,374052,2379879,148232,1552288,0,149024,4672,149504,0,139584069,2928576,8348064,0,5236226,8864981,4408747,0,0,12829986,5413145
128533c825103800,memcpyHtoD,1.664,5044,,,,,,,,,,,0,0,8,0
128533c82511b260,main_70_gpu,5466.69,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136056,18104,584,0,195374,0,0,2925,0,519298,2664404,161905,1872304,0,149832,4672,149504,0,143375102,3127712,9063608,0,5244418,8849810,4824827,0,0,12839704,5933096
128533c8256529e0,main_74_gpu_red,20.672,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,88033,11365,2056,0,1,2096,1,0,0,2872,2
128533c825658940,memcpyDtoHasync,2.272,5529,,,,,,,,,,,0,0,8,0
128533c82569a1c0,main_58_gpu,5113.31,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149760,37440,122233,6435,585,0,172864,0,0,0,0,374004,2382087,149711,1555332,0,149392,4688,150016,0,139756084,2920448,8353656,0,5236226,8861491,4407286,0,0,12837318,5414180
128533c825b81140,memcpyHtoD,1.696,5054,,,,,,,,,,,0,0,8,0
128533c825b98d40,main_70_gpu,5461.15,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,192048,38058,136056,18104,584,0,195374,0,0,2925,0,520102,2664206,163242,1875078,0,149969,4672,149504,0,143393591,3132460,9050868,0,5244418,8855486,4824013,0,0,12838646,5933303
128533c8260cef20,main_74_gpu_red,20.448,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87299,11471,2056,0,1,2096,1,0,0,2872,2
128533c8260d4da0,memcpyDtoHasync,2.272,5524,,,,,,,,,,,0,0,8,0
128533c826117060,main_58_gpu,5108.77,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149632,37408,122056,6424,584,0,173144,0,0,0,0,373941,2375984,149458,1556100,0,149568,4680,149760,0,139843507,2924624,8350656,0,5236226,8865382,4406234,0,0,12827597,5412052
128533c8265fcfc0,memcpyHtoD,1.696,5050,,,,,,,,,,,0,0,8,0
128533c826614c40,main_70_gpu,5464.16,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136072,18104,584,0,195708,0,0,2925,0,520637,2666031,161445,1871440,0,149624,4672,149504,0,143461927,3129060,9054592,0,5244418,8851392,4820162,0,0,12834542,5930351
128533c826b4b9c0,main_74_gpu_red,20.512,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87354,11403,2056,0,1,2096,1,0,0,2872,2
128533c826b51860,memcpyDtoHasync,2.272,5525,,,,,,,,,,,0,0,8,0
128533c826b93340,main_58_gpu,5103.9,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149696,37424,122249,6435,585,0,173720,0,0,0,0,375231,2379505,149438,1555716,0,149424,4688,150016,0,139106426,2927562,8346052,0,5236226,8865610,4405390,0,0,12819685,5404241
128533c827077e60,memcpyHtoD,1.696,5045,,,,,,,,,,,0,0,8,0
128533c82708fa60,main_70_gpu,5464.48,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136289,18135,585,0,195024,0,0,2925,0,520833,2664881,161881,1872304,0,149792,4672,149504,0,143538317,3130114,9047284,0,5244418,8853613,4817407,0,0,12834682,5923875
128533c8275c6940,main_74_gpu_red,20.448,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3204,514,3056,0,1,8,256,0,86817,11415,2056,0,1,2096,1,0,0,2872,2
128533c8275cc7c0,memcpyDtoHasync,2.272,5567,,,,,,,,,,,0,0,8,0
128533c82761b000,main_58_gpu,5100.64,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149696,37424,122056,6424,584,0,172864,0,0,0,0,373556,2380710,148701,1553440,0,149240,4672,149504,0,139827885,2923492,8345996,0,5236226,8865306,4412352,0,0,12830684,5420577
128533c827afeee0,memcpyHtoD,1.696,5041,,,,,,,,,,,0,0,8,0
128533c827b16920,main_70_gpu,5460.9,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136289,18135,585,0,195358,0,0,2920,0,519738,2668051,161901,1874646,0,149963,4672,149504,0,143320047,3129092,9043836,0,5244418,8852596,4821035,0,0,12837800,5928062
128533c82804ca00,main_74_gpu_red,20.64,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87016,11387,2056,0,1,2096,1,0,0,2872,2
128533c828052960,memcpyDtoHasync,2.272,5504,,,,,,,,,,,0,0,8,0
128533c82808f520,main_58_gpu,5110.69,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149696,37424,122024,6424,584,0,173144,0,0,0,0,374757,2384815,149236,1555716,0,149384,4688,150016,0,139389202,2925188,8345036,0,5236226,8863621,4408724,0,0,12829745,5411512
128533c828575bc0,memcpyHtoD,1.696,5052,,,,,,,,,,,0,0,8,0
128533c82858d760,main_70_gpu,5459.97,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136040,18104,584,0,195358,0,0,2925,0,519653,2664312,160747,1874646,0,149905,4680,149760,0,143342549,3130804,9048244,0,5244418,8854081,4824132,0,0,12834160,5928443
128533c828ac34a0,main_74_gpu_red,20.512,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,86746,11459,2056,0,1,2096,1,0,0,2872,2
128533c828ac9340,memcpyDtoHasync,2.24,5541,,,,,,,,,,,0,0,8,0
128533c828b0f620,main_58_gpu,5103.81,6,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149504,37376,122217,6435,585,0,172864,0,0,0,0,373111,2381591,150131,1553440,0,149208,4680,149760,0,139597312,2921134,8336764,0,5236226,8863330,4404478,0,0,12823092,5404416
128533c828ff4160,memcpyHtoD,1.696,5045,,,,,,,,,,,0,0,8,0
128533c82900baa0,main_70_gpu,5462.5,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191392,37928,136040,18104,584,0,195358,0,0,2925,0,518835,2661056,162621,1872304,0,149760,4672,149504,0,143320384,3127482,9055820,0,5244418,8853159,4821621,0,0,12834652,5930437
128533c8295421c0,main_74_gpu_red,20.48,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3201,514,3056,0,1,8,256,0,87409,11545,2056,0,1,2096,1,0,0,2872,2
128533c829548040,memcpyDtoHasync,2.272,5527,,,,,,,,,,,0,0,8,0
128533c82a258880,main_58_gpu,5105.15,12,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149696,37424,122040,6424,584,0,172552,0,0,0,0,373926,2380288,148393,1555716,0,149384,4680,149760,0,139339378,2919408,8345620,0,5236226,8863273,4412002,0,0,12836666,5422522
128533c82a73dc80,memcpyHtoD,1.696,5010,,,,,,,,,,,0,0,8,0
128533c82a756180,main_70_gpu,5466.75,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191144,37879,136289,18135,585,0,195374,0,0,2920,0,519461,2662694,161828,1871440,0,149664,4680,149760,0,143306908,3129896,9060204,0,5244418,8852753,4824062,0,0,12840831,5931334
128533c82ac8d960,main_74_gpu_red,20.672,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87459,11429,2056,0,1,2096,1,0,0,2872,2
128533c82ac93960,memcpyDtoHasync,2.272,5497,,,,,,,,,,,0,0,8,0
128533c82acce460,main_58_gpu,5112.93,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149504,37376,122040,6424,584,0,173112,0,0,0,0,374875,2382205,149485,1555716,0,149392,4680,149760,0,139337996,2928726,8346660,0,5236226,8860223,4405818,0,0,12830902,5410108
128533c82b1b53c0,memcpyHtoD,1.696,5054,,,,,,,,,,,0,0,8,0
128533c82b1ce7a0,main_70_gpu,5456.26,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191720,37993,136056,18104,584,0,195390,0,0,2925,0,520037,2667259,161398,1871440,0,149680,4680,149760,0,143678263,3131242,9051380,0,5244418,8856517,4820984,0,0,12838365,5930775
128533c82b7036a0,main_74_gpu_red,20.576,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3200,514,3056,0,1,8,256,0,87032,11478,2056,0,1,2096,1,0,0,2872,2
128533c82b709640,memcpyDtoHasync,2.272,5488,,,,,,,,,,,0,0,8,0
128533c82b7442e0,main_58_gpu,5108.32,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149696,37424,121831,6413,583,0,172832,0,0,0,0,374029,2378487,149611,1555716,0,149360,4688,150016,0,139572578,2927494,8349008,0,5236226,8863918,4410307,0,0,12835778,5418216
128533c82bc29fc0,memcpyHtoD,1.696,5049,,,,,,,,,,,0,0,8,0
128533c82bc41d40,main_70_gpu,5462.85,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191552,37960,136273,18135,585,0,195040,0,0,2920,0,519099,2665729,160777,1871440,0,149656,4672,149504,0,143286390,3126398,9047948,0,5244418,8851588,4823997,0,0,12832073,5929327
128533c82c178600,main_74_gpu_red,20.544,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,87498,11571,2056,0,1,2096,1,0,0,2872,2
128533c82c17e500,memcpyDtoHasync,2.272,5492,,,,,,,,,,,0,0,8,0
128533c82c1b8320,main_58_gpu,5108.8,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149440,37360,122040,6424,584,0,173128,0,0,0,0,373860,2377948,149071,1553056,0,149120,4680,149760,0,139759292,2932190,8346076,0,5236226,8863962,4405115,0,0,12825452,5404015
128533c82c69e160,memcpyHtoD,1.696,5049,,,,,,,,,,,0,0,8,0
128533c82c6b5b40,main_70_gpu,5464.16,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191472,37944,136289,18135,585,0,195374,0,0,2925,0,519400,2664233,162179,1875078,0,150073,4672,149504,0,143434326,3129154,9053052,0,5244418,8852630,4822899,0,0,12837296,5930429
128533c82cbec900,main_74_gpu_red,20.448,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86200,11489,2056,0,1,2095,1,0,0,2872,2
128533c82cbf27c0,memcpyDtoHasync,2.272,5498,,,,,,,,,,,0,0,8,0
128533c82cc2e180,main_58_gpu,5102.88,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149440,37360,122442,6446,586,0,173440,0,0,0,0,374814,2379022,149312,1555716,0,149376,4704,150528,0,139566298,2924886,8344608,0,5236226,8858989,4408388,0,0,12836563,5419533
128533c82d1129c0,memcpyHtoD,1.664,5043,,,,,,,,,,,0,0,8,0
128533c82d12a540,main_70_gpu,5464.9,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191800,38009,136289,18135,585,0,195374,0,0,2925,0,519173,2664730,161964,1871440,0,149688,4672,149504,0,143298935,3127544,9073444,0,5244418,8855440,4829884,0,0,12835170,5940717
128533c82d661600,main_74_gpu_red,20.352,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3202,514,3056,0,1,8,256,0,86689,11533,2056,0,1,2096,1,0,0,2872,2
128533c82d667440,memcpyDtoHasync,2.272,5494,,,,,,,,,,,0,0,8,0
128533c82d6a1160,main_58_gpu,5112.86,7,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149952,37488,122249,6435,585,0,172848,0,0,0,0,374355,2380282,148578,1553056,0,149152,4680,149760,0,139376749,2922368,8350320,0,5236226,8864994,4409713,0,0,12830476,5415554
128533c82db87f80,memcpyHtoD,1.696,5053,,,,,,,,,,,0,0,8,0
128533c82db9f940,main_70_gpu,5462.53,7,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191720,37993,136056,18104,584,0,195374,0,0,2925,0,519893,2668502,160810,1875510,0,150081,4672,149504,0,143323083,3133132,9066556,0,5244418,8852222,4824007,0,0,12835371,5930141
128533c82e0d60a0,main_74_gpu_red,20.608,5,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3197,514,3056,0,1,8,256,0,86666,11389,2056,0,1,2096,1,0,0,2872,2
128533c82e0dbfe0,memcpyDtoHasync,2.304,5493,,,,,,,,,,,0,0,8,0
128533c82e115aa0,main_58_gpu,5109.02,6,1,16,512,1,32,8,1,0,8,16,0,-1,,0,0,0,149632,37408,122265,6435,585,0,173144,0,0,0,0,374060,2382040,149221,1557992,0,149664,4672,149504,0,139301233,2929470,8342648,0,5236226,8862613,4410065,0,0,12827519,5418765
128533c82e5fb940,memcpyHtoD,1.696,5050,,,,,,,,,,,0,0,8,0
128533c82e6134a0,main_70_gpu,5467.65,6,1,16,512,1,32,8,1,0,2056,19,0,-1,,0,0,0,191720,37993,136273,18135,585,0,195040,0,0,2925,0,520093,2664967,161659,1871440,0,149664,4680,149760,0,143610539,3131864,9052532,0,5244418,8853850,4823350,0,0,12836416,5931532
128533c82eb4b000,main_74_gpu_red,20.416,4,0.167,1,1,1,256,1,1,0,2048,12,0,-1,,0,0,0,265,1,24,20,1,0,350,0,0,5,0,15,3200,514,3056,0,1,8,256,0,87226,11473,2056,0,1,2096,1,0,0,2872,2
128533c82eb50e80,memcpyDtoHasync,2.272,5497,,,,,,,,,,,0,0,8,0
